"Story","Title","Result","Date","Stability","Duration (s)"
"Compras en pagina de pruebas Automation","Compra de 2 productos distintos","SUCCESS","2023-03-22T12:50:46.2400111-05:00[America/Bogota]","0.0","43.42"
